Sample Number,Label D,Sample Date,Received Date,District,School,Sample Point,Result,MCL,Consumption Point,Additional Sampling Completed
1723437,M1222708,10/12/2022 12:31:00 PM,10/12/2022 02:21:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN BY RM 109,0.0005,0.015,true,true
1723438,M1222709,10/12/2022 12:33:00 PM,10/12/2022 02:22:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN RM 111,0.0005,0.015,true,true
1723440,M1222710,10/12/2022 12:38:00 PM,10/12/2022 02:23:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN RM 202,0.0038,0.015,true,true
1723441,M1222711,10/12/2022 12:42:00 PM,10/12/2022 02:23:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN RM 204,0.00207,0.015,true,true
1723444,M1222712,10/12/2022 12:44:00 PM,10/12/2022 02:24:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN BY RM 205,0.0005,0.015,true,true
1723449,M1222713,10/12/2022 12:46:00 PM,10/12/2022 02:26:00 PM,Smyrna,JOHN BASSETT MOORE SCHOOL,FOUNTAIN RM 205,0.00248,0.015,true,true
1342815,M1005317,10/13/2020 07:00:00 AM,10/13/2020 02:40:05 PM,Smyrna,NORTH SMRYNA ELEMENTARY SCHOOL,BATHROOM,0.00089,0.015,false,false
1342819,M1005316,10/13/2020 06:57:00 AM,10/13/2020 02:40:45 PM,Smyrna,NORTH SMRYNA ELEMENTARY SCHOOL,BATHROOM,0.0005,0.015,false,false
1342820,M1005315,10/13/2020 06:57:00 AM,10/13/2020 02:41:19 PM,Smyrna,NORTH SMRYNA ELEMENTARY SCHOOL,TEACHERS LOUNGE,0.0005,0.015,true,false
1342821,M1005314,10/13/2020 07:00:00 AM,10/13/2020 02:42:18 PM,Smyrna,NORTH SMRYNA ELEMENTARY SCHOOL,BOYS BATHROOM,0.0005,0.015,false,false
1342811,M1005318,10/13/2020 06:47:00 AM,10/13/2020 02:38:18 PM,Smyrna,NORTH SMRYNA ELEMENTARY SCHOOL,GIRLS BATHROOM,0.0005,0.015,false,false
1342842,M1005285,10/12/2020 07:29:00 AM,10/13/2020 02:47:42 PM,Smyrna,SMRYNA HIGH SCHOOL,2ND FLOOR TEACHERS,0.00286,0.015,true,false
1342849,M1005288,10/12/2020 07:15:00 AM,10/13/2020 02:49:26 PM,Smyrna,SMRYNA HIGH SCHOOL,RM 183,0.00096,0.015,true,false
1342837,M1005284,10/12/2020 07:58:00 AM,10/13/2020 02:46:43 PM,Smyrna,SMRYNA HIGH SCHOOL,TRAINERS ROOM,0.0005,0.015,true,false
1342826,M1005291,10/12/2020 07:00:00 AM,10/13/2020 02:44:52 PM,Smyrna,SMRYNA HIGH SCHOOL,BREAKROOM,0.00104,0.015,true,false
1342844,M1005286,10/12/2020 07:25:00 AM,10/13/2020 02:48:10 PM,Smyrna,SMRYNA HIGH SCHOOL,RM 290,0.00712,0.015,true,false
1342845,M1005287,10/12/2020 07:20:00 AM,10/13/2020 02:48:38 PM,Smyrna,SMRYNA HIGH SCHOOL,NURSES SINK,0.00051,0.015,true,false
1342861,M1005290,10/12/2020 07:03:00 AM,10/13/2020 02:51:30 PM,Smyrna,SMRYNA HIGH SCHOOL,FRONT ROOM SINK,0.0008,0.015,true,false
1342862,M1005283,10/12/2020 08:08:00 AM,10/13/2020 02:52:33 PM,Smyrna,SMRYNA HIGH SCHOOL,KITCHEN SINK,0.0005,0.015,true,false
1342834,M1005281,10/12/2020 08:19:00 AM,10/13/2020 02:45:39 PM,Smyrna,SMRYNA HIGH SCHOOL,RM 172 SINK,0.0005,0.015,true,false
1342859,M1005289,10/12/2020 07:11:00 AM,10/13/2020 02:50:41 PM,Smyrna,SMRYNA HIGH SCHOOL,FRONT OFFICE KITCHEN,0.00237,0.015,true,false
1342866,M1005282,10/12/2020 08:12:00 AM,10/13/2020 02:53:09 PM,Smyrna,SMRYNA HIGH SCHOOL,SINK,0.00236,0.015,true,false
1341227,M1005305,10/12/2020 06:29:00 AM,10/12/2020 02:08:03 PM,Smyrna,SMYRNA ELEMENTARY SCHOOL,ROOM 224,0.0005,0.015,true,false
1341252,M1005304,10/12/2020 06:24:00 AM,10/12/2020 02:17:40 PM,Smyrna,SMYRNA ELEMENTARY SCHOOL,ROOM 312,0.00103,0.015,true,false
1341250,M1005308,10/12/2020 06:16:00 AM,10/12/2020 02:16:54 PM,Smyrna,SMYRNA ELEMENTARY SCHOOL,ROOM 304,0.00065,0.015,true,false
1341255,M1005307,10/12/2020 06:39:00 AM,10/12/2020 02:18:13 PM,Smyrna,SMYRNA ELEMENTARY SCHOOL,ROOM 410,0.00052,0.015,true,false
1341256,M1005306,10/12/2020 06:36:00 AM,10/12/2020 02:18:40 PM,Smyrna,SMYRNA ELEMENTARY SCHOOL,ROOM 402,0.0005,0.015,true,false
1339123,M1005298,10/09/2020 07:12:00 AM,10/09/2020 02:27:10 PM,Smyrna,SMYRNA MIDDLE SCHOOL,ART ROOM 305,0.00051,0.015,false,false
1339125,M1005299,10/09/2020 07:15:00 AM,10/09/2020 02:27:42 PM,Smyrna,SMYRNA MIDDLE SCHOOL,MAIN OFFICE,0.0005,0.015,true,false
1339126,M1005300,10/09/2020 07:18:00 AM,10/09/2020 02:28:36 PM,Smyrna,SMYRNA MIDDLE SCHOOL,SCIENCE LAB ROOM 209,0.0414,0.015,false,false
1339133,M1005302,10/09/2020 07:00:00 AM,10/09/2020 02:30:43 PM,Smyrna,SMYRNA MIDDLE SCHOOL,MAINTENANCE AREA,0.0005,0.015,true,false
1339136,M1005303,10/09/2020 07:25:00 AM,10/09/2020 02:31:35 PM,Smyrna,SMYRNA MIDDLE SCHOOL,SCIENCE LAB ROOM 409,0.00186,0.015,false,false
1339122,M1005297,10/09/2020 07:10:00 AM,10/09/2020 02:26:32 PM,Smyrna,SMYRNA MIDDLE SCHOOL,KITCHEN,0.00064,0.015,true,false
1339129,M1005301,10/09/2020 07:20:00 AM,10/09/2020 02:29:57 PM,Smyrna,SMYRNA MIDDLE SCHOOL,CONF ROOM BLUE WING,0.00053,0.015,true,false
1343576,M1005340,10/14/2020 09:16:00 AM,10/14/2020 11:16:39 AM,Smyrna,SMYRNA MIDDLE SCHOOL,HS CLOSEST TO DOOR,0.0005,0.015,true,false
1358627,M1005403,10/27/2020 09:41:00 AM,10/27/2020 02:41:08 PM,Smyrna,SMYRNA MIDDLE SCHOOL,ROOM 209,0.0005,0.015,true,false
1723391,M1201305,10/12/2022 10:03:00 AM,10/12/2022 02:03:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,FOUNTAIN BY MAIN OFFICE,0.0005,0.015,true,true
1723392,M1201306,10/12/2022 10:05:00 AM,10/12/2022 02:04:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,CAFETERIA PREP SINK,0.00066,0.015,true,true
1723393,M1201307,10/12/2022 10:07:00 AM,10/12/2022 02:04:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,CAFETERIA KETTLE FILL,0.00079,0.015,true,true
1723394,M1201308,10/12/2022 10:09:00 AM,10/12/2022 02:05:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,CAFETERIA FOUNTAINS,0.0005,0.015,true,true
1723395,M1201061,10/12/2022 10:11:00 AM,10/12/2022 02:06:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,FOUNTAINS BY RM 117,0.0005,0.015,true,true
1723398,M1201062,10/12/2022 10:14:00 AM,10/12/2022 02:06:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,FOUNTAINS BY RM 415,0.0005,0.015,true,true
1723399,M1201063,10/12/2022 10:17:00 AM,10/12/2022 02:07:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,FOUNTAINS BY RM 215,0.0005,0.015,true,true
1723401,M1201064,10/12/2022 10:19:00 AM,10/12/2022 02:08:00 PM,Smyrna,SMYRNA MIDDLE SCHOOL,FOUNTAINS BY RM 517,0.0005,0.015,true,true
1339084,M1005280,10/09/2020 07:20:00 AM,10/09/2020 02:17:50 PM,Smyrna,SUNNYSIDE ELEMENTARY SCHOOL,CAFETERIA BATHROOM,0.00067,0.015,false,false
1339112,M1005277,10/09/2020 07:30:00 AM,10/09/2020 02:24:58 PM,Smyrna,SUNNYSIDE ELEMENTARY SCHOOL,ROOM 105,0.00706,0.015,true,false
1339114,M1005276,10/09/2020 07:34:00 AM,10/09/2020 02:25:29 PM,Smyrna,SUNNYSIDE ELEMENTARY SCHOOL,KITCHEN SINK,0.0005,0.015,true,false
1339111,M1005278,10/09/2020 07:27:00 AM,10/09/2020 02:24:31 PM,Smyrna,SUNNYSIDE ELEMENTARY SCHOOL,ROOM 308,0.00126,0.015,true,false
1339106,M1005279,10/09/2020 07:24:00 AM,10/09/2020 02:23:37 PM,Smyrna,SUNNYSIDE ELEMENTARY SCHOOL,ROOM 204,0.0005,0.015,true,false
1387709,M1005434,11/19/2020 07:00:00 AM,11/19/2020 03:41:32 PM,Woodbridge,PHILLIS WHEATLEY ELEMENTARY SCHOOL,PANTRY BY GYM,0.00623,0.015,true,false
1387704,M1005435,11/19/2020 06:40:00 AM,11/19/2020 03:40:18 PM,Woodbridge,PHILLIS WHEATLEY ELEMENTARY SCHOOL,BAND RM 519,0.00625,0.015,true,false
1387706,M1005436,11/19/2020 06:45:00 AM,11/19/2020 03:41:02 PM,Woodbridge,PHILLIS WHEATLEY ELEMENTARY SCHOOL,NURSE RM 500,0.00122,0.015,true,false
1382073,M1005428,11/10/2020 06:20:00 AM,11/16/2020 03:47:28 PM,Woodbridge,SCOPE NORTH WOODBRIDGE,STAFF BATH 1,0.0005,0.015,false,false
1382076,M1005429,11/10/2020 06:30:00 AM,11/16/2020 03:48:11 PM,Woodbridge,SCOPE NORTH WOODBRIDGE,HALL STUDENT BATH 1,0.0005,0.015,false,false
1382046,M1005430,11/16/2020 08:15:00 AM,11/16/2020 03:44:16 PM,Woodbridge,SCOPE SOUTH,KITCHEN,0.00112,0.015,true,false
1403059,M1005503,12/02/2020 10:12:00 AM,12/02/2020 03:02:37 PM,Woodbridge,SCOPE SOUTH,STAFF BS,0.0005,0.015,false,false
1397602,M1005433,11/19/2020 10:30:00 AM,11/25/2020 02:43:23 PM,Woodbridge,WOODBRIDGE EARLY CHILDHOOD EDUCATION CENTER,BATHROOM,0.00351,0.015,false,false
1397598,M1005432,11/19/2020 10:20:00 AM,11/25/2020 02:42:22 PM,Woodbridge,WOODBRIDGE EARLY CHILDHOOD EDUCATION CENTER,CAFETERIA,0.0024,0.015,true,false
1382018,M1005425,11/14/2020 07:00:00 AM,11/16/2020 03:41:34 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,ROOM 406 RIGHT REAR,0.00213,0.015,true,false
1382034,M1005421,11/14/2020 06:42:00 AM,11/16/2020 03:42:23 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,MAIN OFFICE,0.0005,0.015,true,false
1382041,M1005426,11/14/2020 06:50:00 AM,11/16/2020 03:42:37 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,CLASSROOM 105,0.0005,0.015,true,false
1382043,M1005427,11/14/2020 07:10:00 AM,11/16/2020 03:43:10 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,CAFE BY COMBIOVENS,0.0005,0.015,true,false
1382071,M1005422,11/14/2020 06:45:00 AM,11/16/2020 03:46:52 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,CONCESSION 2,0.0078,0.015,true,false
1382075,M1005424,11/14/2020 06:57:00 AM,11/16/2020 03:48:06 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,ROOM 402 LEFT REAR,0.00491,0.015,true,false
1382074,M1005423,11/14/2020 06:47:00 AM,11/16/2020 03:47:36 PM,Woodbridge,WOODBRIDGE HIGH SCHOOL,WELLNESS ROOM 53,0.00236,0.015,true,false
1382048,M1005437,11/16/2020 06:35:00 AM,11/16/2020 03:45:05 PM,Woodbridge,WOODBRIDGE MIDDLE SCHOOL,CONCESSIONS,0.00177,0.015,true,false
1382045,M1005440,11/16/2020 06:20:00 AM,11/16/2020 03:43:48 PM,Woodbridge,WOODBRIDGE MIDDLE SCHOOL,KITCHEN,0.0005,0.015,true,false
1382054,M1005438,11/16/2020 06:50:00 AM,11/16/2020 03:45:48 PM,Woodbridge,WOODBRIDGE MIDDLE SCHOOL,BERRY COOPER BLDG,0.0009,0.015,true,false
1382047,M1005439,11/16/2020 06:25:00 AM,11/16/2020 03:44:22 PM,Woodbridge,WOODBRIDGE MIDDLE SCHOOL,MAIN OFFICE,0.0014,0.015,true,false
1435342,M1005634,01/01/2021 09:30:00 AM,01/05/2021 03:27:12 PM,Milford,BENJAMIN BANNEKER ELEMENTARY SCHOOL,KITCHEN,0.00062,0.015,true,false
1435330,M1005638,01/01/2021 09:25:00 AM,01/05/2021 03:25:39 PM,Milford,BENJAMIN BANNEKER ELEMENTARY SCHOOL,#106-OFFICE,0.0005,0.015,true,false
1435336,M1005637,01/01/2021 09:20:00 AM,01/05/2021 03:26:05 PM,Milford,BENJAMIN BANNEKER ELEMENTARY SCHOOL,#201-NURSE,0.0005,0.015,true,false
1435339,M1005636,01/01/2021 09:15:00 AM,01/05/2021 03:26:24 PM,Milford,BENJAMIN BANNEKER ELEMENTARY SCHOOL,#311,0.00051,0.015,true,false
1435341,M1005635,01/01/2021 09:10:00 AM,01/05/2021 03:26:44 PM,Milford,BENJAMIN BANNEKER ELEMENTARY SCHOOL,#332,0.0005,0.015,true,false
1435303,M1005628,01/05/2021 07:40:00 AM,01/05/2021 03:19:25 PM,Milford,LULU ROSS ELEMENTARY SCHOOL,CLASSROOM #210 SINK,0.0006,0.015,true,false
1435300,M1005627,01/05/2021 07:36:00 AM,01/05/2021 03:18:58 PM,Milford,LULU ROSS ELEMENTARY SCHOOL,CUSTODIAL CLOSET,0.00083,0.015,false,false
1435299,M1005626,01/05/2021 07:32:00 AM,01/05/2021 03:18:17 PM,Milford,LULU ROSS ELEMENTARY SCHOOL,FACULTY ROOM,0.0005,0.015,true,false
1435297,M1005625,01/05/2021 07:28:00 AM,01/05/2021 03:17:41 PM,Milford,LULU ROSS ELEMENTARY SCHOOL,NURSES OFFICE,0.00051,0.015,true,false
1435296,M1005624,01/05/2021 07:25:00 AM,01/05/2021 03:17:24 PM,Milford,LULU ROSS ELEMENTARY SCHOOL,KITCHEN,0.00476,0.015,true,false
1435312,M1005533,01/05/2021 11:05:00 AM,01/05/2021 03:21:05 PM,Milford,MILFORD SENIOR HIGH SCHOOL,CAFETERIA 1005533,0.0005,0.015,true,false
1435306,M1005532,01/05/2021 10:55:00 AM,01/05/2021 03:20:29 PM,Milford,MILFORD SENIOR HIGH SCHOOL,CAFETERIA 1005532,0.0005,0.015,true,false
1435314,M1005623,01/05/2021 10:50:00 AM,01/05/2021 03:22:01 PM,Milford,MILFORD SENIOR HIGH SCHOOL,GIRLS LOCKER RM,0.0005,0.015,false,false
1435315,M1005622,01/05/2021 10:35:00 AM,01/05/2021 03:22:19 PM,Milford,MILFORD SENIOR HIGH SCHOOL,OFFICE BREAK RM,0.0005,0.015,true,false
1435317,M1005621,01/05/2021 10:25:00 AM,01/05/2021 03:22:50 PM,Milford,MILFORD SENIOR HIGH SCHOOL,GUIDANCE BREAK ROOM,0.0005,0.015,true,false
1435318,M1005620,01/05/2021 10:15:00 AM,01/05/2021 03:23:17 PM,Milford,MILFORD SENIOR HIGH SCHOOL,FOOD SCIENCE LAB,0.0005,0.015,true,false
1435320,M1005619,01/05/2021 10:05:00 AM,01/05/2021 03:23:59 PM,Milford,MILFORD SENIOR HIGH SCHOOL,1005619,0.0005,0.015,true,false
1435321,M1005618,01/05/2021 09:55:00 AM,01/05/2021 03:24:21 PM,Milford,MILFORD SENIOR HIGH SCHOOL,100618,0.0005,0.015,true,false
1435298,M1005617,01/05/2021 06:26:35 AM,01/05/2021 03:18:07 PM,Milford,MISPILLION ELEMENTARY,KITCHN FOOD PREP SNK,0.00054,0.015,true,false
1435295,M1005616,01/05/2021 06:25:35 AM,01/05/2021 03:17:17 PM,Milford,MISPILLION ELEMENTARY,KITCHEN WASH ROOM,0.00141,0.015,false,false
1435294,M1005615,01/05/2021 06:23:35 AM,01/05/2021 03:16:43 PM,Milford,MISPILLION ELEMENTARY,NURSES OFFICE,0.00137,0.015,true,false
1435293,M1005614,01/05/2021 06:22:35 AM,01/05/2021 03:16:16 PM,Milford,MISPILLION ELEMENTARY,FRST FLOOR TCHRS LNG,0.0005,0.015,true,false
1435285,M1005613,01/05/2021 06:20:35 AM,01/05/2021 03:15:24 PM,Milford,MISPILLION ELEMENTARY,ROOM 202,0.0005,0.015,true,false
1435284,M1005648,01/05/2021 10:06:35 AM,01/05/2021 03:13:34 PM,Milford,MORRIS EARLY CHILDHOOD,NURSES OFFICE,0.00108,0.015,true,false
1435281,M1005647,01/05/2021 10:02:35 AM,01/05/2021 03:12:58 PM,Milford,MORRIS EARLY CHILDHOOD,A2 FRY,0.00222,0.015,true,false
1435277,M1005646,01/05/2021 09:59:35 AM,01/05/2021 03:11:44 PM,Milford,MORRIS EARLY CHILDHOOD,FACULTY LOUNGE C6,0.0005,0.015,true,false
1435276,M1005645,01/05/2021 09:56:35 AM,01/05/2021 03:10:57 PM,Milford,MORRIS EARLY CHILDHOOD,CREATIVE ARTS E1,0.00182,0.015,true,false
1435263,M1005644,01/05/2021 09:49:43 AM,01/05/2021 03:08:29 PM,Milford,MORRIS EARLY CHILDHOOD,E6 TA  ACH,0.00096,0.015,true,false
1428863,M1005630,12/21/2020 10:00:00 AM,12/23/2020 03:52:56 PM,Milford,MILFORD CENTRAL ACADEMY,2ND FLR FACULTY ROOM,0.00146,0.015,true,false
1428865,M1005629,12/21/2020 10:00:00 AM,12/23/2020 03:53:28 PM,Milford,MILFORD CENTRAL ACADEMY,1ST FLR FACUTLY ROOM,0.00063,0.015,true,false
1428878,M1005632,12/21/2020 10:00:00 AM,12/23/2020 03:54:33 PM,Milford,MILFORD CENTRAL ACADEMY,CUSTODIAL RESTROOM,0.0005,0.015,false,false
1428866,M1005631,12/21/2020 10:00:00 AM,12/23/2020 03:54:00 PM,Milford,MILFORD CENTRAL ACADEMY,MAIL ROOM SINK,0.00073,0.015,false,false
1428884,M1005633,12/21/2020 10:00:00 AM,12/23/2020 03:55:03 PM,Milford,MILFORD CENTRAL ACADEMY,BOILER ROOM SINK,0.0005,0.015,false,false
1361540,M1005357,10/26/2020 07:10:00 AM,10/29/2020 03:49:45 PM,Delmar,DELMAR HIGH SCHOOL,C121,0.0005,0.015,true,false
1361539,M1005356,10/26/2020 07:15:00 AM,10/29/2020 03:49:31 PM,Delmar,DELMAR HIGH SCHOOL,ROOM C108,0.00216,0.015,true,false
1361527,M1005359,10/26/2020 07:25:00 AM,10/29/2020 03:46:53 PM,Delmar,DELMAR HIGH SCHOOL,BOILER ROOM,0.0005,0.015,false,false
1361534,M1005360,10/26/2020 07:20:00 AM,10/29/2020 03:48:37 PM,Delmar,DELMAR HIGH SCHOOL,1ST FLOOR STAFF LAV,0.00063,0.015,false,false
1361541,M1005358,10/26/2020 07:30:00 AM,10/29/2020 03:50:24 PM,Delmar,DELMAR HIGH SCHOOL,DOWNSTAIRS BOYS LAV,0.00051,0.015,false,false
1361549,M1005353,10/28/2020 07:10:00 AM,10/29/2020 03:57:40 PM,Delmar,DELMAR MIDDLE SCHOOL,DELMAR MS,0.0005,0.015,true,false
1361551,M1005352,10/28/2020 08:25:00 AM,10/29/2020 03:58:44 PM,Delmar,DELMAR MIDDLE SCHOOL,DELMAR MS,0.00091,0.015,true,false
1361532,M1005355,10/28/2020 08:00:00 AM,10/29/2020 03:47:41 PM,Delmar,DELMAR MIDDLE SCHOOL,DELMAR MS,0.00087,0.015,true,false
1361548,M1005354,10/28/2020 08:45:00 AM,10/29/2020 03:56:58 PM,Delmar,DELMAR MIDDLE SCHOOL,DELMAR MS,0.00053,0.015,true,false
1361550,M1005351,10/28/2020 07:30:00 AM,10/29/2020 03:58:16 PM,Delmar,DELMAR MIDDLE SCHOOL,DELMAR MS,0.00063,0.015,true,false
1482705,M1005778,04/08/2021 06:37:00 AM,04/12/2021 01:33:36 PM,Appoquinimink,ALFRED G WATERS MIDDLE SCHOOL,KITCHEN,0.0005,0.015,true,false
1482707,M1005780,04/08/2021 06:36:00 AM,04/12/2021 01:34:54 PM,Appoquinimink,ALFRED G WATERS MIDDLE SCHOOL,8TH BOYS BATHROOM,0.0005,0.015,false,false
1482706,M1005779,04/08/2021 06:33:00 AM,04/12/2021 01:34:15 PM,Appoquinimink,ALFRED G WATERS MIDDLE SCHOOL,7TH GIRLS BATHROOM,0.0005,0.015,false,false
1482710,M1005776,04/08/2021 06:30:00 AM,04/12/2021 01:35:24 PM,Appoquinimink,ALFRED G WATERS MIDDLE SCHOOL,NURSE STATION,0.0005,0.015,true,false
1482704,M1005777,04/08/2021 06:28:00 AM,04/12/2021 01:33:04 PM,Appoquinimink,ALFRED G WATERS MIDDLE SCHOOL,TEACHER LOUNGE,0.0005,0.015,true,false
1478988,M1005713,04/01/2021 10:59:00 AM,04/06/2021 02:18:22 PM,Appoquinimink,APPOQUINIMINK PRESCHOOL CENTER,CLASSROOM 301,0.0005,0.015,true,false
1478989,M1005712,04/01/2021 10:56:00 AM,04/06/2021 02:18:50 PM,Appoquinimink,APPOQUINIMINK PRESCHOOL CENTER,CLASSROOM 202,0.0005,0.015,true,false
1478990,M1005711,04/01/2021 10:51:00 AM,04/06/2021 02:19:49 PM,Appoquinimink,APPOQUINIMINK PRESCHOOL CENTER,CLASSROOM 400,0.0005,0.015,true,false
1478987,M1005710,04/01/2021 10:45:00 AM,04/06/2021 02:17:53 PM,Appoquinimink,APPOQUINIMINK PRESCHOOL CENTER,CLASSROOM 303,0.0005,0.015,true,false
1455186,M998225,02/09/2021 12:44:00 PM,02/09/2021 03:15:15 PM,Appoquinimink,APPOQUINIMINK FARM,WELL 97960,0.0005,0.015,true,false
1455179,M997975,02/09/2021 12:33:00 PM,02/09/2021 03:12:15 PM,Appoquinimink,APPOQUINIMINK FARM,WELL 179292,0.0005,0.015,true,false
1478883,M1005718,04/01/2021 09:25:00 AM,04/06/2021 01:34:42 PM,Appoquinimink,BUNKER HILL ELEMENTARY SCHOOL,RESOURCE ROOM,0.0005,0.015,true,false
1478884,M1005717,04/01/2021 09:25:00 AM,04/06/2021 01:35:20 PM,Appoquinimink,BUNKER HILL ELEMENTARY SCHOOL,ART ROOM,0.0005,0.015,false,false
1478881,M1005716,04/01/2021 09:22:00 AM,04/06/2021 01:33:49 PM,Appoquinimink,BUNKER HILL ELEMENTARY SCHOOL,FACULTY PLANNING RM,0.00371,0.015,true,false
1478880,M1005715,04/01/2021 09:19:00 AM,04/06/2021 01:33:07 PM,Appoquinimink,BUNKER HILL ELEMENTARY SCHOOL,BOYS BATHROOM,0.0005,0.015,false,false
1478890,M1005714,04/01/2021 09:10:00 AM,04/06/2021 01:35:49 PM,Appoquinimink,BUNKER HILL ELEMENTARY SCHOOL,KITCHEN,0.0005,0.015,true,false
1479854,M1005763,04/07/2021 08:50:00 AM,04/07/2021 01:45:41 PM,Appoquinimink,BRICK MILL ELEMENTARY SCHOOL,KITCHEN AREA,0.0005,0.015,true,false
1479860,M1005764,04/07/2021 08:45:00 AM,04/07/2021 01:46:38 PM,Appoquinimink,BRICK MILL ELEMENTARY SCHOOL,5TH GRADE POD,0.0005,0.015,true,false
1479859,M1005765,04/07/2021 08:40:00 AM,04/07/2021 01:46:13 PM,Appoquinimink,BRICK MILL ELEMENTARY SCHOOL,4TH GRADE POD AREA,0.0005,0.015,true,false
1479863,M1005766,04/07/2021 08:35:00 AM,04/07/2021 01:47:13 PM,Appoquinimink,BRICK MILL ELEMENTARY SCHOOL,NURSE OFFICE,0.00105,0.015,true,false
1479866,M1005767,04/07/2021 08:30:00 AM,04/07/2021 01:47:49 PM,Appoquinimink,BRICK MILL ELEMENTARY SCHOOL,KITCHEN,0.00091,0.015,true,false
1478904,M1005704,04/01/2021 11:47:00 AM,04/06/2021 01:40:58 PM,Appoquinimink,CAVALIERS STADIUM MIDDLETOWN HIGH SCHOOL,REF LOCKER ROOM LEFT,0.0005,0.015,true,false
1478898,M1005703,04/01/2021 11:44:00 AM,04/06/2021 01:39:58 PM,Appoquinimink,CAVALIERS STADIUM MIDDLETOWN HIGH SCHOOL,CONCESSION STND SINK,0.0005,0.015,true,false
1478895,M1005702,04/01/2021 11:39:00 AM,04/06/2021 01:39:09 PM,Appoquinimink,CAVALIERS STADIUM MIDDLETOWN HIGH SCHOOL,CLOSET CONCESSION,0.0005,0.015,true,false
1478893,M1005701,04/01/2021 11:34:00 AM,04/06/2021 01:38:10 PM,Appoquinimink,CAVALIERS STADIUM MIDDLETOWN HIGH SCHOOL,VISITING TEAM LOCKER,0.0005,0.015,true,false
1478907,M1005700,04/01/2021 11:30:00 AM,04/06/2021 01:42:05 PM,Appoquinimink,CAVALIERS STADIUM MIDDLETOWN HIGH SCHOOL,VISITING TEAM LOCKER,0.0005,0.015,true,false
1482695,M1005771,04/08/2021 07:17:00 AM,04/12/2021 01:27:25 PM,Appoquinimink,CEDAR LANE EARLY CHILDHOOD CENTER,NURSE STATION,0.0005,0.015,true,false
1482694,M1005772,04/08/2021 07:15:00 AM,04/12/2021 01:26:35 PM,Appoquinimink,CEDAR LANE EARLY CHILDHOOD CENTER,STAFF BATHROOM,0.0005,0.015,false,false
1482693,M1005770,04/08/2021 07:12:00 AM,04/12/2021 01:26:00 PM,Appoquinimink,CEDAR LANE EARLY CHILDHOOD CENTER,CLASSROOM,0.0005,0.015,true,false
1482689,M1005769,04/08/2021 07:10:00 AM,04/12/2021 01:25:08 PM,Appoquinimink,CEDAR LANE EARLY CHILDHOOD CENTER,STAFF BATHROOM,0.0005,0.015,false,false
1482688,M1005768,04/08/2021 07:04:00 AM,04/12/2021 01:24:24 PM,Appoquinimink,CEDAR LANE EARLY CHILDHOOD CENTER,KITCHEN,0.0005,0.015,true,false
1482697,M1005749,04/09/2021 12:05:00 PM,04/12/2021 01:29:54 PM,Appoquinimink,CEDAR LANE ELEMENTARY SCHOOL,RM 192,0.0005,0.015,true,false
1482701,M1005748,04/09/2021 11:55:00 AM,04/12/2021 01:30:49 PM,Appoquinimink,CEDAR LANE ELEMENTARY SCHOOL,RM 153,0.0005,0.015,true,false
1482702,M1005747,04/09/2021 11:45:00 AM,04/12/2021 01:31:17 PM,Appoquinimink,CEDAR LANE ELEMENTARY SCHOOL,NURSE,0.0005,0.015,true,false
1482703,M1005746,04/09/2021 11:40:00 AM,04/12/2021 01:31:45 PM,Appoquinimink,CEDAR LANE ELEMENTARY SCHOOL,KITCHEN,0.0005,0.015,true,false
1482696,M1005745,04/09/2021 11:31:00 AM,04/12/2021 01:28:52 PM,Appoquinimink,CEDAR LANE ELEMENTARY SCHOOL,RM 137,0.0005,0.015,true,false
1478973,M1005699,04/06/2021 06:08:00 AM,04/06/2021 02:05:38 PM,Appoquinimink,LOREWOOD GROVE ELEMENTARY SCHOOL,4TH GRADE FACULTY RM,0.0005,0.015,true,false
1478983,M1005698,04/06/2021 06:04:00 AM,04/06/2021 02:14:47 PM,Appoquinimink,LOREWOOD GROVE ELEMENTARY SCHOOL,2ND GRADE FACULTY RM,0.0005,0.015,true,false
1478984,M1005696,04/06/2021 05:58:00 AM,04/06/2021 02:15:25 PM,Appoquinimink,LOREWOOD GROVE ELEMENTARY SCHOOL,FRONT OFFICE WORKRM,0.0005,0.015,true,false
